YEAR,QUARTER,PARK,BOROUGH,SIZE (ACRES),MURDER,RAPE,ROBBERY,FELONY ASSAULT,BURGLARY,GRAND LARCENY,GRAND LARCENY OF MOTOR VEHICLE,TOTAL
2014,3,LONG POND PARK,STATEN ISLAND,91.948,0,0,0,0,0,0,0,0
2014,3,BROOKVILLE PARK,QUEENS       ,89.946,0,0,1,0,0,0,0,1
2014,3,ISLE OF MEADOWS,STATEN ISLAND,87.516,0,0,0,0,0,0,0,0
2014,3,CALVERT VAUX PARK,BROOKLYN     ,85.527,0,0,1,0,0,3,0,4
2014,3,PUGSLEY CREEK PARK,BRONX        ,83.615,0,0,1,1,0,0,0,2
2014,3,SNUG HARBOR CULTURAL CENTER,STATEN ISLAND,83.300,0,0,0,0,0,0,0,0
2014,3,MOSHOLU PARKWAY,BRONX        ,80.936,0,0,1,0,0,0,0,1
2014,3,MCGUIRE FIELDS,BROOKLYN     ,77.181,0,0,0,0,0,0,0,0
2014,3,FRESH CREEK NATURE PRESERVE,BROOKLYN     ,77.044,0,0,0,0,0,0,0,0
2014,3,JACKIE ROBINSON PARKWAY,BROOKLYN/QUEENS,72.750,0,0,0,0,0,0,0,0
2014,3,FORT TRYON PARK,MANHATTAN    ,67.213,0,0,3,0,0,1,0,4
2014,3,RIVERSIDE PARK SOUTH,MANHATTAN    ,66.693,0,0,0,0,0,0,0,0
2014,3,EASTERN PARKWAY,BROOKLYN     ,65.700,0,0,0,0,0,0,0,0
2014,3,FOUR SPARROW MARSH,BROOKLYN     ,64.665,0,0,0,0,0,0,0,0
2014,3,FORT TOTTEN PARK,QUEENS       ,60.394,0,0,0,0,0,0,0,0
2014,3,ASTORIA PARK,QUEENS       ,59.956,0,0,0,0,0,1,0,1
2014,3,LAURELTON PARKWAY,QUEENS       ,59.612,0,0,0,0,0,0,0,0
2014,3,RED HOOK RECREATION AREA,BROOKLYN     ,58.503,0,0,0,1,0,0,0,1
2014,3,SHORE PARK AND PARKWAY,BROOKLYN     ,58.000,0,0,1,0,0,0,0,1
2014,3,SPRING CREEK PARK ADDITION,BROOKLYN/QUEENS,57.921,0,0,0,0,0,0,0,0
2014,3,JUNIPER VALLEY PARK,QUEENS       ,55.639,0,0,0,0,0,1,0,1
2014,3,LITTLE BAY PARK,QUEENS       ,55.220,0,0,0,0,0,0,0,0
2014,3,POWELL'S COVE PARK,QUEENS       ,55.023,0,0,0,0,0,0,0,0
2014,3,HENRY HUDSON PARKWAY,BRONX        ,54.100,0,0,0,0,0,0,0,0
2014,3,HARLEM RIVER PARK,MANHATTAN    ,53.967,0,0,0,0,0,0,0,0
2014,3,DUBOS POINT WILDLIFE SANCTUARY,QUEENS       ,53.298,0,0,0,0,0,0,0,0
2014,3,ROY WILKINS RECREATION CENTER,QUEENS       ,53.238,0,0,1,0,0,3,0,4
2014,3,REED'S BASKET WILLOW SWAMP PARK,STATEN ISLAND,52.375,0,0,0,0,0,0,0,0
2014,3,BROOKLYN BOTANIC GARDEN,BROOKLYN     ,47.570,0,0,0,0,0,0,0,0
2014,3,MEREDITH WOODS,STATEN ISLAND,47.521,0,0,0,0,0,0,0,0
2014,3,QUEENS FARM PARK,QUEENS       ,47.080,0,0,0,0,0,0,0,0
2014,3,EAST RIVER PARK,MANHATTAN    ,45.880,0,0,2,0,0,6,0,8
2014,3,CROCHERON PARK,QUEENS       ,45.790,0,0,0,0,0,0,0,0
2014,3,MACOMBS DAM PARK,BRONX        ,44.174,0,0,0,0,0,5,0,5
2014,3,MANHATTAN BEACH PARK,BROOKLYN     ,42.941,0,0,0,0,0,0,0,0
2014,3,UDALL'S PARK PRESERVE,QUEENS       ,42.768,0,0,0,0,0,0,0,0
2014,3,FAIRVIEW PARK,STATEN ISLAND,42.600,0,0,0,0,0,0,0,0
2014,3,BAYSWATER PARK,QUEENS       ,40.070,0,0,0,0,0,0,0,0
2014,3,DEERE PARK,STATEN ISLAND,39.779,0,0,0,0,0,0,0,0
2014,3,PARADE GROUND,BROOKLYN     ,39.500,0,0,1,1,0,5,0,7
2014,3,CLAREMONT PARK,BRONX        ,38.536,0,0,2,0,0,0,0,2
2014,3,BROAD CHANNEL WETLANDS,QUEENS       ,37.950,0,0,0,0,0,0,0,0
2014,3,CONEY ISLAND BOAT BASIN,BROOKLYN     ,36.810,0,0,0,0,0,1,0,1
2014,3,BUNKER PONDS PARK,STATEN ISLAND,36.691,0,0,0,0,0,0,0,0
2014,3,SETON FALLS PARK,BRONX        ,35.771,0,0,1,1,0,0,0,2
2014,3,MCCARREN PARK,BROOKLYN     ,35.713,0,0,1,1,0,7,0,9
2014,3,ST. MARY'S PARK BRONX,BRONX        ,35.311,0,0,0,0,0,3,0,3
2014,3,SHOOTERS ISLAND,STATEN ISLAND,34.689,0,0,0,0,0,0,0,0
2014,3,NORTH BROTHER ISLAND,BRONX        ,30.395,0,0,0,0,0,0,0,0
2014,3,FORT GREENE PARK,BROOKLYN     ,30.168,0,0,2,1,0,0,0,3
2014,3,BATTERY PARK CITY,MANHATTAN    ,29.990,0,0,0,0,0,0,0,0
2014,3,MORNINGSIDE PARK,MANHATTAN    ,29.888,0,0,0,0,0,4,0,4
2014,3,MACNEIL PARK,QUEENS       ,28.870,0,0,0,0,0,0,0,0
2014,3,ALLEY ATHLETIC PLAYGROUND,QUEENS       ,27.531,0,0,0,0,0,0,0,0
2014,3,VERNAM BARBADOES PENINSULA,QUEENS       ,27.484,0,0,0,0,0,0,0,0
2014,3,COLLEGE POINT FIELDS,QUEENS       ,26.830,0,0,0,0,0,0,0,0
2014,3,KAISER PARK,BROOKLYN     ,26.257,0,0,0,1,0,0,0,1
2014,3,SUNSET PARK,BROOKLYN     ,24.498,0,0,4,1,0,0,0,5
2014,3,OWL'S HEAD PARK,BROOKLYN     ,24.218,0,0,0,0,0,0,0,0
2014,3,SPRINGFIELD PARK,QUEENS       ,23.543,0,0,0,0,0,0,0,0
2014,3,RECREATIONAL AREA,MANHATTAN    ,23.093,0,0,0,0,0,0,0,0
2014,3,KING FISHER PARK,STATEN ISLAND,23.010,0,0,0,0,0,0,0,0
2014,3,SIEDENBURG PARK,STATEN ISLAND,22.882,0,0,0,0,0,0,0,0
2014,3,ST. NICHOLAS PARK,MANHATTAN    ,22.740,0,0,2,1,0,0,0,3
2014,3,SOUTH BROTHER ISLAND,BRONX        ,22.160,0,0,0,0,0,0,0,0
2014,3,LOCUST POINT MARINA,BRONX        ,22.070,0,0,0,0,0,0,0,0
2014,3,BATTERY PARK,MANHATTAN    ,21.880,0,0,0,0,0,2,0,2
2014,3,BROOKLYN BRIDGE PARK,BROOKLYN     ,21.185,0,0,2,0,0,9,0,11
2014,3,ASSER LEVY PARK,BROOKLYN     ,21.039,0,0,0,0,0,0,0,0
2014,3,SEASIDE WILDLIFE NATURE PARK,STATEN ISLAND,20.907,0,0,0,0,0,0,0,0
2014,3,WAVE HILL,BRONX        ,20.867,0,0,0,0,0,0,0,0
2014,3,QUEENSBRIDGE PARK,QUEENS       ,20.340,0,0,0,0,0,0,0,0
2014,3,MARCUS GARVEY PARK,MANHATTAN    ,20.165,0,0,1,1,0,2,0,4
2014,3,ISHAM PARK,MANHATTAN    ,20.132,0,0,1,0,0,0,0,1
2014,3,WILLIAMSBRIDGE OVAL,BRONX        ,19.749,0,0,0,0,0,2,0,2
2014,3,BRANT POINT WILDLIFE SANCTUARY,QUEENS       ,19.556,0,0,0,0,0,0,0,0
2014,3,BROAD CHANNEL AMERICAN PARK,QUEENS       ,18.768,0,0,0,0,0,0,0,0
2014,3,THEODORE ROOSEVELT PARK,MANHATTAN    ,17.574,0,0,0,0,0,0,0,0
2014,3,BENSONHURST PARK,BROOKLYN     ,17.500,0,0,0,0,0,1,0,1
2014,3,LINCOLN TERRACE / ARTHUR S. SOMERS PARK,BROOKLYN     ,17.140,0,0,0,1,0,2,0,3
2014,3,JOHN GOLDEN PARK,QUEENS       ,17.000,0,0,0,0,0,0,0,0
2014,3,BAYVIEW TERRACE PARK,STATEN ISLAND,16.944,0,0,0,0,0,0,0,0
2014,3,JONES WOODS PARK,STATEN ISLAND,16.930,0,0,0,0,0,0,0,0
2014,3,FRANCIS LEWIS PARK,QUEENS       ,16.831,0,0,0,0,0,1,0,1
2014,3,LEIF ERICSON PARK,BROOKLYN     ,16.800,0,0,0,0,0,0,0,0
2014,3,EIBS POND PARK,STATEN ISLAND,16.505,0,0,0,0,0,0,0,0
2014,3,RAILROAD PARK QUEENS,QUEENS       ,16.439,0,0,0,0,0,0,0,0
2014,3,BREUKELEN BALLFIELDS,BROOKLYN     ,16.160,0,0,0,0,0,0,0,0
2014,3,FRANZ SIGEL PARK,BRONX        ,15.990,0,0,0,0,0,0,0,0
2014,3,ALICE AUSTEN PARK,STATEN ISLAND,15.524,0,0,0,0,0,0,0,0
2014,3,THOMAS JEFFERSON PARK,MANHATTAN    ,15.524,0,0,3,3,0,3,0,9
2014,3,MILL POND PARK,BRONX        ,15.496,0,0,0,0,0,0,0,0
2014,3,SHERMAN CREEK,MANHATTAN    ,15.383,0,0,0,0,0,0,0,0
2014,3,HARRIS PARK,BRONX        ,15.320,0,0,0,0,0,0,0,0
2014,3,GOODHUE,STATEN ISLAND,15.064,0,0,0,0,0,0,0,0
2014,3,MULLALY PARK,BRONX        ,15.049,0,0,2,3,0,1,0,6
2014,3,TREMONT PARK,BRONX        ,15.000,0,0,0,0,0,0,0,0
2014,3,CARL SCHURZ PARK,MANHATTAN    ,14.938,0,0,0,0,0,0,0,0
2014,3,GRAND ARMY PLAZA BROOKLYN,BROOKLYN     ,14.257,0,0,0,0,0,0,0,0
2014,3,VON BRIESEN PARK,STATEN ISLAND,13.938,0,0,0,0,0,0,0,0
2014,3,MOTOR PARKWAY,QUEENS       ,13.894,0,0,0,0,0,0,0,0
2014,3,UNNAMED PARK ON BEACH CHANNEL DRIVE & BEACH 116TH STREET TO BEACH 108TH STREET,QUEENS       ,13.826,0,0,0,0,0,0,0,0
2014,3,BEACH 17 PLAYGROUND,QUEENS       ,13.750,0,0,0,0,0,0,0,0
2014,3,TUDOR PARK,QUEENS       ,13.543,0,0,0,0,0,0,0,0
2014,3,AQUEDUCT WALK,BRONX        ,13.533,0,0,0,0,0,0,0,0
2014,3,FATHER MACRIS PARK,STATEN ISLAND,13.469,0,0,0,0,0,0,0,0
2014,3,STARLIGHT PARK,BRONX        ,12.930,0,0,0,0,0,0,0,0
2014,3,JACKIE ROBINSON PARK MANHATTAN,MANHATTAN    ,12.772,0,0,0,1,0,1,0,2
2014,3,BROOKLYN MUSEUM,BROOKLYN     ,12.660,0,0,0,0,0,0,0,0
2014,3,BEACH CHANNEL PARK,QUEENS       ,12.624,0,0,0,0,0,0,0,0
2014,3,GREENBELT NATIVE PLANT CENTER,STATEN ISLAND,12.247,0,0,0,0,0,0,0,0
2014,3,BOWNE PARK,QUEENS       ,11.788,0,0,0,1,0,0,0,1
2014,3,SETON PARK,BRONX        ,11.689,0,0,0,0,0,0,0,0
2014,3,RUFUS KING PARK,QUEENS       ,11.500,0,0,2,2,0,1,0,5
2014,3,FRANK GOLDEN PARK,QUEENS       ,11.422,0,0,0,0,0,0,0,0
2014,3,ST. JAMES PARK,BRONX        ,11.390,0,0,2,3,0,1,0,6
2014,3,RICHMOND TERRACE WETLANDS,STATEN ISLAND,11.193,0,0,0,0,0,0,0,0
2014,3,BARRETTO POINT PARK,BRONX        ,11.161,0,0,0,0,0,0,0,0
2014,3,ST. ALBANS PARK,QUEENS       ,10.790,0,0,0,0,0,0,0,0
2014,3,GEMINI FIELDS,QUEENS       ,10.761,0,0,0,0,0,0,0,0
2014,3,GIVANS CREEK WOODS,BRONX        ,10.735,0,0,0,0,0,0,0,0
2014,3,BETSY HEAD PARK,BROOKLYN     ,10.555,0,0,1,0,1,0,0,2
2014,3,TOMPKINS SQUARE PARK,MANHATTAN    ,10.502,0,0,0,0,0,2,0,2
2014,3,CPL. THOMPSON PARK,STATEN ISLAND,10.500,0,0,0,0,0,0,0,0
2014,3,COMMODORE BARRY PARK,BROOKLYN     ,10.391,0,0,0,0,0,1,0,1
2014,3,CADMAN PLAZA PARK,BROOKLYN     ,10.384,0,0,0,0,0,1,0,1
2014,3,BROADWAY MALLS,MANHATTAN    ,10.242,0,0,0,0,0,1,0,1
2014,3,STEEPLECHASE PARK,BROOKLYN     ,10.010,0,0,0,0,0,0,0,0
2014,3,HUNTER'S POINT SOUTH PARK,QUEENS       ,10.000,0,0,1,0,0,0,0,1
2014,3,UNNAMED PARK ON RICHMOND TERRACE,STATEN ISLAND,9.934,0,0,0,0,0,0,0,0
2014,3,HYBRID OAK WOODS PARK,STATEN ISLAND,9.763,0,0,0,0,0,0,0,0
2014,3,WASHINGTON SQUARE PARK,MANHATTAN    ,9.749,0,0,0,0,0,3,0,3
2014,3,BRYANT PARK,MANHATTAN    ,9.603,0,0,0,0,0,6,0,6
2014,3,ROCKAWAY FREEWAY,QUEENS       ,9.404,0,0,0,0,0,0,0,0
2014,3,BICENTENNIAL VETERANS MEMORIAL PARK,BRONX        ,9.395,0,0,0,0,0,0,0,0
2014,3,SUNSET COVE PARK,QUEENS       ,9.375,0,0,0,0,0,0,0,0
2014,3,ST. JOHN'S RECREATION CENTER,BROOKLYN     ,9.339,0,0,0,0,0,0,0,0
2014,3,LINDEN PARK,BROOKLYN     ,9.322,0,0,0,0,0,1,0,1
2014,3,HAFFEN PARK,BRONX        ,9.238,0,0,0,1,0,0,0,1
2014,3,ALLISON POND PARK,STATEN ISLAND,9.200,0,0,0,0,0,0,0,0
2014,3,GRANITEVILLE SWAMP PARK,STATEN ISLAND,9.187,0,0,0,0,0,0,0,0
2014,3,TOTTENVILLE SHORE PARK,STATEN ISLAND,9.181,0,0,0,0,0,0,0,0
2014,3,CAPTAIN TILLY PARK,QUEENS       ,9.160,0,0,1,1,0,0,0,2
2014,3,HARVEY PARK,QUEENS       ,9.154,0,0,0,0,0,0,0,0
2014,3,MSGR. MCGOLRICK PARK,BROOKLYN     ,9.134,0,0,0,0,0,0,0,0
2014,3,BUSHWICK INLET PARK,BROOKLYN     ,9.010,0,0,0,0,0,1,0,1
2014,3,HENRY HUDSON PARK,BRONX        ,8.972,0,0,0,0,0,0,0,0
2014,3,FRANK PRINCIPE PARK,QUEENS       ,8.899,0,0,0,0,0,0,0,0
2014,3,CASTLE HILL PARK,BRONX        ,8.834,0,0,0,0,0,0,0,0
2014,3,ROCHDALE PARK,QUEENS       ,8.833,0,0,0,1,0,0,0,1
2014,3,ABE STARK SKATING RINK,BROOKLYN     ,8.807,0,0,0,0,0,0,0,0
2014,3,CITY HALL PARK,MANHATTAN    ,8.800,0,0,0,0,0,0,0,0
2014,3,EAST RIVER WATERFRONT ESPLANADE,MANHATTAN    ,8.761,0,0,0,0,0,0,0,0
2014,3,CROTONA PARKWAY MALLS,BRONX        ,8.750,0,0,0,0,0,1,0,1
2014,3,CONEY ISLAND CREEK PARK,BROOKLYN     ,8.663,0,0,0,0,0,0,0,0
2014,3,MILL ROCK PARK,MANHATTAN    ,8.639,0,0,0,0,0,0,0,0
2014,3,EAST RIVER ESPLANADE E 90TH ST TO E 125TH ST,MANHATTAN    ,8.595,0,0,0,0,0,0,0,0
2014,3,JOHN J CARTY PARK,BROOKLYN     ,8.565,0,0,0,0,0,0,0,0
2014,3,COFFEY PARK,BROOKLYN     ,8.271,0,0,0,1,0,0,0,1
2014,3,BARRETT PARK,STATEN ISLAND,8.108,0,0,0,0,0,0,0,0
2014,3,RAINEY PARK QUEENS,QUEENS       ,8.090,0,0,0,0,0,0,0,0
2014,3,LAGUARDIA LANDING LIGHTS,QUEENS       ,8.030,0,0,0,0,0,0,0,0
2014,3,CITY ISLAND WETLANDS,BRONX        ,8.005,0,0,0,1,0,0,0,1
2014,3,SARA D. ROOSEVELT PARK,MANHATTAN    ,7.850,0,0,1,0,0,4,0,5
2014,3,EWEN PARK,BRONX        ,7.840,0,0,2,0,0,0,0,2
2014,3,HERBERT VON KING PARK,BROOKLYN     ,7.819,0,0,1,0,0,0,0,1
2014,3,MOUNT PROSPECT PARK,BROOKLYN     ,7.790,0,0,0,0,0,0,0,0
2014,3,RAINEY PARK BRONX,BRONX        ,7.738,0,0,1,1,0,1,0,3
2014,3,DETECTIVE KEITH L WILLIAMS PARK,QUEENS       ,7.683,0,0,0,0,0,1,0,1
2014,3,FLUSHING FIELDS,QUEENS       ,7.671,0,0,0,0,0,0,0,0
2014,3,PALMER INLET,BRONX        ,7.490,0,0,0,0,0,0,0,0
2014,3,MIDLAND FIELD,STATEN ISLAND,7.463,0,0,0,0,0,0,0,0
2014,3,SCHMUL PARK,STATEN ISLAND,7.395,0,0,0,0,0,0,0,0
2014,3,BRIDGE PARK BRONX,BRONX        ,7.156,0,0,0,0,0,0,0,0
2014,3,BEACH 30TH STREET PLAYGROUND,QUEENS       ,7.122,0,0,0,0,0,0,0,0
2014,3,BROWER PARK,BROOKLYN     ,7.047,0,0,0,1,0,0,0,1
2014,3,JOYCE KILMER PARK,BRONX        ,6.882,0,0,2,0,0,0,0,2
2014,3,MARIA HERNANDEZ PARK,BROOKLYN     ,6.873,0,0,0,0,0,0,0,0
2014,3,THE HIGH LINE,MANHATTAN    ,6.730,0,0,0,0,0,1,0,1
2014,3,FRIENDS FIELD,BROOKLYN     ,6.700,0,0,0,0,0,0,0,0
2014,3,LINDOWER PARK,BROOKLYN     ,6.700,0,0,0,0,0,0,0,0
2014,3,J. HOOD WRIGHT PARK,MANHATTAN    ,6.699,0,0,0,0,0,0,0,0
2014,3,WNYC TRANSMITTER PARK,BROOKLYN     ,6.611,0,0,0,0,0,0,0,0
2014,3,SPUYTEN DUYVIL SHOREFRONT PARK,BRONX        ,6.600,0,0,0,0,0,0,0,0
2014,3,PARK AVENUE MALLS,MANHATTAN    ,6.593,0,0,0,0,0,0,0,0
2014,3,WESTWOOD PARK,STATEN ISLAND,6.563,0,0,0,0,0,0,0,0
2014,3,UNION SQUARE PARK,MANHATTAN    ,6.510,0,0,0,1,0,4,0,5
2014,3,CONCRETE PLANT PARK,BRONX        ,6.438,0,0,0,0,0,0,0,0
2014,3,COL. YOUNG PLAYGROUND,MANHATTAN    ,6.423,0,0,0,1,0,0,0,1
2014,3,BRADYS POND PARK,STATEN ISLAND,6.402,0,0,0,0,0,0,0,0
2014,3,COOPER PARK,BROOKLYN     ,6.401,0,0,0,0,0,0,0,0
2014,3,GRAVESEND PARK,BROOKLYN     ,6.379,0,0,1,1,0,0,0,2
2014,3,DR. CHARLES R. DREW PARK,QUEENS       ,6.336,0,0,0,0,0,0,0,0
2014,3,TRINITY PARK,BROOKLYN     ,6.300,0,0,0,0,0,0,0,0
2014,3,MADISON SQUARE PARK,MANHATTAN    ,6.234,0,0,0,0,0,1,0,1
2014,3,ELMHURST PARK,QUEENS       ,6.219,0,0,0,0,0,0,0,0
2014,3,FORT HAMILTON ATHLETIC FIELD,BROOKLYN     ,6.194,0,0,0,0,0,0,0,0
2014,3,AMBROSINI FIELD,BRONX        ,6.100,0,0,0,0,0,0,0,0
2014,3,CLEARVIEW PARK,QUEENS       ,6.050,0,0,0,0,0,0,0,0
2014,3,RALPH DEMARCO PARK,QUEENS       ,6.030,0,0,0,0,0,0,0,0
2014,3,WINGATE PARK,BROOKLYN     ,5.888,0,0,0,0,0,0,0,0
2014,3,UNNAMED PARK ON DRUMGOOLE ROAD & HUGUENOT AVENUE,STATEN ISLAND,5.848,0,0,0,0,0,0,0,0
2014,3,DE WITT CLINTON PARK,MANHATTAN    ,5.829,0,0,0,0,0,0,0,0
2014,3,UNNAMED PARK ON BOUNDARY AVENUE,STATEN ISLAND,5.765,0,0,0,0,0,0,0,0
2014,3,VAN VOORHEES PARK,BROOKLYN     ,5.739,0,0,0,0,0,0,0,0
2014,3,HALLETS COVE PLAYGROUND,QUEENS       ,5.700,0,0,0,1,0,0,0,1
2014,3,MCKINLEY PARK,BROOKLYN     ,5.655,0,0,0,0,0,0,0,0
2014,3,SOUTHERN FIELDS,QUEENS       ,5.593,0,0,0,0,0,0,0,0
2014,3,DEVOE PARK,BRONX        ,5.440,0,0,0,1,0,0,0,1
2014,3,ST. MICHAEL'S PLAYGROUND,QUEENS       ,5.430,0,0,0,0,0,1,0,1
2014,3,KENNEDY PLAYGROUND,QUEENS       ,5.400,0,0,0,0,0,0,0,0
2014,3,MAFERA PARK,QUEENS       ,5.400,0,0,0,0,0,1,0,1
2014,3,SEAGIRT AVE WETLANDS,QUEENS       ,5.323,0,0,0,0,0,0,0,0
2014,3,JOHN PAUL JONES PARK,BROOKLYN     ,5.317,0,0,0,0,0,0,0,0
2014,3,WALKER PARK,STATEN ISLAND,5.278,0,0,0,0,0,0,0,0
2014,3,OLD PLACE CREEK PARK,STATEN ISLAND,5.233,0,0,0,0,0,0,0,0
2014,3,HOOVER - MANTON PLAYGROUNDS,QUEENS       ,5.200,0,0,0,0,0,0,0,0
2014,3,GEN. DOUGLAS MACARTHUR PARK,STATEN ISLAND,5.165,0,0,0,0,0,0,0,0
